Sentence,Polarity,Subjectivity,Source
It's been inspired by an idea that we can seed creativity in crisis.,0.0,0.0,Belist.txt
"So I've been looking at this fear of judgment that we have, that you don't do things, you're afraid you're going to be judged; if you don't say the right creative thing, you're going to be judged.",0.06190476190476191,0.811904761904762,Belist.txt
They were cured.,0.0,0.0,Belist.txt
"He's worked for GE, and he's had a fantastic career.",0.4,0.9,Belist.txt
And that little girl was crying and was terrified.,-0.19375,0.55,Belist.txt
And Doug was really disappointed to learn that nearly 80 percent of the pediatric patients in this hospital had to be sedated in order to deal with his MRI machine.,-0.325,0.575,Belist.txt
He would redesign the entire experience of being scanned.,0.0,0.625,Belist.txt
"""And the results were super dramatic: from something like 80 percent of the kids needing to be sedated, to something like 10 percent of the kids needing to be sedated.",-0.04999999999999999,0.6333333333333333,Belist.txt
I was told I had a 40 percent chance of survival.,0.0,0.0,Belist.txt
"Your choices were limited to a couple of general interest magazines and newspaper of record, and three or four TV networks where trusted newscasters delivered the day's news at the same reliable time every evening.",-0.007142857142857136,0.25595238095238093,Belist.txt
"While it was known that authoritarian countries controlled and censored information, a series of scandals showed that democratic governments were also misleading the public, often with media cooperation.",0.0,0.06666666666666667,Belist.txt
"It's easy to be anxious in such events, but try checking for the latest information at several points in the day, rather than every few minutes, allowing time for complete details to emerge and false reports to be refuted.",0.02291666666666666,0.5416666666666666,Belist.txt
"While good journalism aims for objectivity, media bias is often unavoidable.",0.7,0.6000000000000001,Belist.txt
"While social media has enabled the truth to reach us faster, it's also allowed rumors to spread before they can be verified and falsehoods to survive long after they've been refuted.",-0.008333333333333335,0.23333333333333334,Belist.txt
"But unfortunately, our relationship became unhinged when I was released from prison.",-0.5,1.0,Belist.txt
"""And you left, and I was left with Sekou.",0.0,0.0,Belist.txt
"We realized that the outfit could be washed, that a bath would clean up all the dirt, but the thrill of being in the moment, of being able to touch and be amazed at this thing that he had never discovered before was more valuable than the clothes or the dirt that could be washed away.",0.45555555555555555,0.6083333333333334,Belist.txt
SS: Our parenting can be seen as an allegory for this two-sided coin of possibilities.,0.0,0.0,Belist.txt
I was mortified.,0.0,0.0,Belist.txt
"And they come to school, and they say to Sekou, ""Your dad was convicted of murdering someone.""",0.0,0.0,Belist.txt
"Anxiety helps us meet our deadlines at work and deal with emergencies in life, but when this anxiety emotion is taken to the extreme and arises in situations which don't pose a real threat, then that's when you might have an anxiety disorder.",0.037500000000000006,0.65,Belist.txt
"If you had a panic attack and are embarrassed about it, forgive yourself; if you wanted to talk to someone, but couldn't muster up the courage to do so, don't worry about it, let it go; forgive yourself for anything and everything and this will give you greater compassion towards yourself.",0.5,0.5,Belist.txt
"This could be volunteering, or it could be sharing this knowledge that you gained today with other people, especially those who need it most, and these are often the people who don't have money for therapy, and they're usually the ones with the highest rates of anxiety disorders.",0.03125,0.53125,Belist.txt
And then the third element of it being a wicked problem is that carbon dioxide is embedded in every aspect of our industrial economy.,0.0,0.0,Belist.txt
But let me press a little further on a question that's fascinated me about the Silicon Valley.,-0.09375,0.5,Belist.txt
"So the Silicon Valley is governed by Moore's law, where performance doubles every 18 months.",0.0,0.0,Belist.txt
"The energy world is governed by much more mundane laws, the laws of thermodynamics, right?",0.20634920634920637,0.40079365079365076,Belist.txt
"There needs to be a kind of development, a kind of pre-commercialization, which in the US is done by a group called ARPA-E. Then there's the matter of forming new companies.",0.4454545454545455,0.7515151515151515,Belist.txt
"And one of the things that animates me is that this requires people who are concerned about climate change, which should be everybody, those folks have to apply their energies on the policies that matter with the decision-makers who matter.",0.0,0.0,Belist.txt
"The second thing is when you set a policy, insist on continuous improvement.",0.0,0.0,Belist.txt
"Chemistry's built on hydrocarbons, and we need to build it on carbohydrates instead.",0.0,0.0,Belist.txt
"And I think a plan would be a set of 20 focused precision policy efforts, each of whom's targeted at the right decision-maker or makers, in the right venues, for these 20 largest nations, in the four sectors of their economy.",0.2857142857142857,0.5357142857142857,Belist.txt
"Robin Hood is based in New York, a wonderful philanthropic organization that does what it says in the name.",0.5681818181818181,0.7272727272727273,Belist.txt
"So they did this wonderful thing where they brought in first 10, then 20, then more architects, each one of whom was assigned a library to rethink what a library was.",0.5833333333333334,0.611111111111111,Belist.txt
"What I wanted to do was dispel the idea that these were musty old libraries, the kind of places that everyone is bored with, you know, not your grandparents' library.",0.06666666666666665,0.7000000000000001,Belist.txt
"Well, it could be One World Library, or it could be Open.",0.0,0.5,Belist.txt
But there's even another idea.,0.0,0.0,Belist.txt
Option number three was based actually on language.,0.0,0.1,Belist.txt
"Because, they said, the premise of all this work was that kids were bored with old libraries, musty old libraries.",-0.10000000000000002,0.4666666666666666,Belist.txt
They were tired of them.,-0.4,0.7,Belist.txt
"Every once in a while, I'd get, like, an invitation in the mail made of construction paper, and it would say, ""You are invited to the opening of our new library.""",0.13636363636363635,0.45454545454545453,Belist.txt
"There'd be balloons, there'd be a student ambassador, there'd be speeches that were read, poetry that was written specifically for the opening, dignitaries would present people with certificates, and the whole thing was just a delirious, fun party.",0.16666666666666666,0.20000000000000004,Belist.txt
